estacion,date,rain,x,y,modif
2-FED_GRANADA_LOS_NARANJOS,2019-05-08,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-06-08,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-07-08,20.8,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-08,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-08,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-08,18.8,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-08,14.4,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-12-08,2.2,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-13,6.2,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-14,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-15,1.8,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-16,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-17,0.2,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-18,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-19,5.6,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-20,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-21,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-22,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-23,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-24,1.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-25,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-26,10.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-27,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-28,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-29,2.6,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-30,1.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-31,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-01-09,0.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-02-09,0.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-03-09,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-04-09,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-05-09,42.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-06-09,1.8,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-07-09,4.57,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-09,0.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-09-09,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-10-09,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-11-09,0.6,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-12-09,1.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-13,4.6,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-14,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-15,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-16,3.4,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-17,12.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-18,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-19,48.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-20,45.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-21,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-22,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-23,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-24,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-25,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-26,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-27,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-28,60.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-29,8.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-30,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-01-10,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-02-10,48.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-03-10,10.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-04-10,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-05-10,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-06-10,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-07-10,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-08-10,24.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-09-10,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-10-10,7.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-11-10,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-12-10,34.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-10-13,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-10-14,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-10-15,5.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-16,0.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-17,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-18,2.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-19,0.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-20,8.8,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-21,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-22,3.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-23,8.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-24,2.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-25,17.6,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-26,1.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-27,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-28,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-10-29,0.2,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-10-30,0.25,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-10-31,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-01-11,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-02-11,0.8,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-03-11,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-04-11,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-05-11,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-06-11,0.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-07-11,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-11,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-09-11,1.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-11,5.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-11,2.8,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-11,19.8,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-13,0.8,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-14,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2019-11-15,2.8,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-16,10.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-17,10.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-18,8.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-19,9.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-20,24.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-21,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-22,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-23,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-24,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-25,8.6,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-26,6.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-27,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-28,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-29,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-30,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-01-12,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-02-12,8.6,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-03-12,4.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-04-12,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-05-12,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-06-12,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-07-12,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-08-12,0.6,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-09-12,0.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-10-12,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-11-12,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-12,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-13,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-14,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-15,0.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-16,3.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-17,0.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-18,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-19,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-20,2.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-21,0.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-22,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-23,10.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-24,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-25,0.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-26,1.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-27,50.8,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-28,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-29,0.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-30,0.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2019-12-31,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-05-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-06-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-07-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-08-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-09-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-10-01,0.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-11-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-12-01,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-13,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-14,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-15,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-16,20.8,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-01-17,7.4,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-18,0.6,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-19,18.2,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-20,0.6,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-21,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-22,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-23,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-24,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-25,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-26,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-27,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-28,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-29,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-30,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-31,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-05-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-06-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-07-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-08-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-09-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-10-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-11-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-12-02,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-13,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-14,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-15,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-16,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-17,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-18,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-19,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-20,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-21,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-22,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-23,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-24,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-25,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-26,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-27,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-28,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-29,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-05-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-06-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-07-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-08-03,18.28,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-09-03,0.51,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-10-03,0.25,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-11-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-12-03,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-13,55.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-14,5.82,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-15,2.02,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-16,0.75,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-17,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-18,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-19,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-20,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-21,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-22,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-23,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-24,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-25,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-26,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-27,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-28,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-29,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-30,2.26,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-31,11.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-01-04,20.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-04,8.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-03-04,12.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-04,55.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-05-04,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-06-04,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-07-04,7.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-08-04,17.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-09-04,60.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-10-04,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-11-04,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-12-04,0.25,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-13,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-14,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-15,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-16,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-17,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-18,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-19,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-04-20,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-04-21,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-04-22,25.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-23,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-04-24,0.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-25,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-04-26,11.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-04-27,5.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-28,10.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-04-29,15.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-30,41.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-01-05,5.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-02-05,22.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-03-05,26.0,-73.56,3.30278,NO
2-FED_GRANADA_LOS_NARANJOS,2020-04-05,22.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-05,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-06-05,40.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-07-05,115.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-08-05,52.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-09-05,28.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-10-05,10.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-11-05,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-12-05,35.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-13,47.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-14,38.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-15,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-16,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-17,23.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-18,125.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-19,39.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-20,43.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-21,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-22,24.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-23,50.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-24,27.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-25,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-26,12.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-27,6.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-28,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-29,25.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-30,14.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-05-31,45.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-01-06,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-02-06,0.0,-73.56,3.30278,SI
2-FED_GRANADA_LOS_NARANJOS,2020-03-06,0.51,-73.56,3.30278,SI
