Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACION	NOMBRE_ESTACION
12/04/2012	7.00	26.17	20.89	91.04	216.52	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
13/04/2012	4.60	27.50	20.67	89.88	289.78	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
14/04/2012	0.00	29.89	20.17	82.67	396.66	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
15/04/2012	18.40	30.56	20.44	83.75	432.50	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
16/04/2012	3.00	27.56	21.61	87.62	179.29	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
17/04/2012	16.80	31.39	21.50	77.65	434.09	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
18/04/2012	42.20	29.72	20.78	89.62	284.62	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
19/04/2012	0.20	26.72	21.28	88.50	264.58	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
20/04/2012	0.20	28.39	21.39	86.08	298.80	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
21/04/2012	43.80	31.33	21.06	85.33	335.86	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
22/04/2012	0.20	30.94	20.22	79.58	427.10	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
23/04/2012	0.00	29.00	20.83	82.54	336.03	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
24/04/2012	1.40	31.83	20.33	79.04	506.20	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
25/04/2012	0.00	31.72	21.28	77.75	465.44	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
26/04/2012	0.00	31.00	20.94	76.04	394.76	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
27/04/2012	23.00	32.06	20.56	78.00	440.76	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
28/04/2012	18.40	31.00	21.44	85.25	419.36	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
29/04/2012	1.00	30.06	21.28	83.08	268.87	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
30/04/2012	60.00	30.11	20.83	85.33	376.45	abril	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
01/05/2012	9.20	26.15	20.94	93.38	168.70	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
02/05/2012	15.80	28.22	19.94	88.88	216.00	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
03/05/2012	3.00	28.89	20.83	87.25	355.03	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
