estacion,date,tmax,tmin,rhum,esol,x,y,modif
16-FED_CUMARAL_BARCELONA,2015-08-11,30.6,21.0,75.8,418.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-09-11,32.0,21.0,73.1,455.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-10-11,32.0,21.6,68.2,483.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-11,32.2,20.0,78.1,493.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-11,32.0,23.0,77.2,422.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-13,31.6,22.0,72.7,390.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-14,30.6,21.8,68.3,356.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-15,29.6,22.2,91.4,357.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-16,30.4,21.6,91.1,350.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-17,30.6,23.0,88.6,401.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-18,32.0,22.8,78.6,478.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-19,33.0,22.4,82.7,474.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-20,33.4,23.0,81.9,478.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-21,30.8,22.8,89.3,366.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-22,33.0,22.6,85.6,486.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-23,32.0,23.0,77.2,422.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-24,32.2,22.2,77.0,506.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-25,33.4,21.6,73.5,460.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-26,33.0,22.4,82.7,474.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-27,33.4,22.8,81.7,486.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-28,33.4,23.0,81.9,478.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-29,32.6,23.2,86.0,496.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-30,29.2,22.0,90.4,331.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-01-12,33.6,22.8,78.5,487.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-02-12,32.8,23.0,85.4,492.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-03-12,27.4,21.8,93.0,229.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-04-12,30.6,22.0,79.9,368.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-05-12,32.4,20.4,77.2,507.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-06-12,32.4,20.0,76.6,535.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-07-12,31.6,21.6,86.2,487.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-08-12,33.0,21.0,77.3,485.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-09-12,33.2,20.4,77.4,508.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-10-12,32.6,22.0,84.7,495.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-11-12,33.4,21.4,75.1,457.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-12,33.0,20.8,71.9,434.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-13,32.2,22.2,77.0,506.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-14,31.8,21.0,71.0,456.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-15,32.0,21.8,70.5,467.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-16,30.4,21.0,79.8,351.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-17,31.2,21.4,72.5,423.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-18,31.0,20.4,69.6,432.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-19,31.0,20.0,73.1,443.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-20,32.6,21.6,82.1,513.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-21,33.0,20.6,74.3,501.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-22,32.6,20.0,75.8,527.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-23,33.0,20.6,74.3,501.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-24,33.2,20.2,76.8,519.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-25,33.0,20.0,74.7,516.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-26,33.6,21.0,74.8,515.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-27,32.6,21.8,79.6,507.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-28,32.0,20.0,74.6,442.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-29,33.0,18.8,69.6,523.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-30,29.4,19.0,78.2,444.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2015-12-31,28.4,19.0,78.0,348.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-01,31.8,19.8,67.9,434.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-01,31.4,20.4,71.0,380.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-01,33.0,20.0,74.7,516.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-01,33.2,20.6,73.7,502.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-01,34.0,20.0,65.4,537.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-06-01,32.6,22.9,86.1,502.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-07-01,32.4,20.0,76.6,535.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-08-01,35.0,23.0,72.2,461.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-09-01,31.7,22.4,77.5,418.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-10-01,32.7,23.8,77.2,366.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-11-01,34.5,22.5,76.8,569.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-12-01,34.4,23.8,57.4,418.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-13,33.6,23.1,70.2,475.5,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-01-14,33.6,20.2,67.9,611.1,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-01-15,34.9,23.0,70.7,451.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-16,33.6,24.3,58.2,355.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-17,34.6,20.1,65.3,580.8,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-01-18,34.6,19.9,64.6,576.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-01-19,34.8,19.7,65.1,567.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-01-20,33.2,22.1,68.2,543.3,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-01-21,32.9,20.3,85.4,495.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-22,34.9,22.1,70.3,494.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-23,35.4,22.7,73.0,503.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-24,36.0,21.5,64.0,526.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-25,36.6,19.4,60.0,576.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-26,36.0,20.4,59.0,573.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-27,35.0,20.0,64.9,566.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-28,36.2,21.0,61.5,564.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-29,36.4,19.8,59.5,577.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-30,36.4,21.4,66.5,538.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-31,36.0,22.8,67.8,459.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-02,36.4,22.0,71.9,475.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-02,36.2,21.8,68.5,499.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-02,36.0,22.4,66.9,467.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-02,34.8,22.8,77.5,491.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-02,35.6,23.0,73.1,508.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-06-02,36.6,23.0,64.8,494.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-07-02,33.8,22.6,72.8,442.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-08-02,34.4,22.6,73.4,545.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-09-02,37.0,22.0,65.1,542.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-10-02,32.2,22.8,83.5,508.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-11-02,36.0,22.2,65.3,488.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-12-02,36.4,22.4,70.1,491.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-13,34.4,22.8,78.3,558.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-14,33.8,23.2,80.6,544.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-15,30.2,23.0,88.4,363.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-16,35.2,22.0,72.9,521.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-17,36.6,23.0,64.8,494.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-18,36.2,22.8,70.8,510.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-19,36.8,22.6,63.4,513.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-20,33.7,23.4,80.0,490.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-21,33.0,24.0,82.0,403.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-22,34.0,23.4,82.8,506.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-23,36.0,24.0,68.2,449.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-24,36.6,23.8,67.1,464.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-25,30.0,24.0,87.3,294.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-26,34.2,23.0,72.4,442.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-27,35.4,23.4,71.5,469.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-28,36.6,22.3,67.4,490.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-29,36.4,21.2,59.2,557.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-03,34.4,22.7,75.2,543.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-03,33.6,24.8,75.4,290.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-03,34.6,24.3,72.8,391.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-03,36.0,23.7,64.7,460.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-03,37.0,24.0,61.1,509.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-06-03,36.8,24.3,60.9,457.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-07-03,36.0,24.7,64.7,386.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-08-03,35.0,24.3,68.1,412.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-09-03,36.8,23.2,66.6,486.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-10-03,38.0,25.0,53.4,504.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-11-03,37.0,25.2,60.6,457.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-12-03,36.6,23.8,66.8,466.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-13,34.6,25.4,64.2,334.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-14,34.2,23.6,74.4,424.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-15,29.6,24.4,87.4,286.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-16,30.0,22.6,79.1,371.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-17,28.0,22.4,91.4,240.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-18,32.2,21.6,74.4,481.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-19,32.6,22.6,85.1,471.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-20,35.2,22.2,74.3,528.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-21,34.0,21.2,73.7,531.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-22,30.4,21.7,90.2,351.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-23,34.0,21.8,79.3,511.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-24,35.6,22.0,73.0,531.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-25,36.0,19.2,56.7,562.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-26,36.0,22.9,62.3,490.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-27,34.8,22.2,76.3,535.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-28,33.4,21.9,77.3,492.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-29,33.4,21.9,77.3,495.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-30,28.4,23.3,93.0,228.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-31,28.2,22.6,92.1,243.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-04,33.0,22.2,79.7,495.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-04,26.8,21.8,92.4,216.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-04,32.8,22.0,80.2,494.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-04,29.0,22.0,90.0,330.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-04,31.6,22.2,73.8,393.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-06-04,30.8,23.2,79.5,343.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-07-04,33.0,22.0,81.9,485.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-08-04,29.6,23.3,92.0,238.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-09-04,30.6,21.4,77.6,372.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-10-04,30.4,22.9,88.5,387.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-11-04,33.0,21.8,78.8,483.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-12-04,28.8,22.0,87.5,275.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-13,31.6,21.8,83.1,468.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-14,29.0,21.2,86.0,320.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-15,29.6,21.8,91.0,364.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-16,29.4,22.2,91.0,336.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-17,31.6,22.3,72.7,372.6,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-18,33.6,22.0,79.8,521.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-19,33.0,22.0,81.9,485.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-20,29.4,25.2,74.8,291.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-21,32.6,22.3,83.1,499.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-22,31.4,22.0,78.5,400.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-23,30.6,21.6,79.9,377.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-24,27.6,22.7,91.7,238.8,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-25,32.8,22.6,82.2,498.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-26,32.4,23.9,82.1,413.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-27,34.0,21.6,79.5,507.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-28,32.2,22.2,77.0,506.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-29,28.4,22.6,92.0,226.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-30,26.2,22.2,95.2,185.1,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-01-05,29.6,22.0,82.0,352.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-02-05,31.6,21.8,83.1,468.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-03-05,27.8,22.0,90.5,246.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-04-05,30.4,21.8,82.7,365.7,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-05,30.8,21.8,81.5,471.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-06-05,30.2,22.6,87.5,396.9,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-07-05,31.6,20.8,82.8,478.3,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-08-05,32.2,22.0,79.0,512.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-09-05,31.8,21.6,77.6,465.4,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-10-05,31.4,22.0,78.5,400.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-11-05,31.2,22.2,78.6,399.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-12-05,32.2,22.0,79.0,512.2,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-13,31.0,21.8,81.1,433.5,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-14,32.7,22.6,81.1,513.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-15,32.3,23.6,83.5,437.0,-73.46865,4.26775,SI
16-FED_CUMARAL_BARCELONA,2016-05-16,29.8,22.3,89.4,507.1,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-17,31.3,22.9,94.6,370.8,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-18,30.2,22.6,94.4,346.2,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-19,30.4,22.1,89.2,408.5,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-20,31.3,23.1,87.0,367.3,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-21,31.2,24.2,87.8,405.3,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-22,32.6,23.3,86.0,461.2,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-23,32.8,23.9,84.5,525.6,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-24,30.6,23.2,90.9,342.6,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-25,28.9,22.6,91.2,340.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-26,30.4,23.2,89.0,385.5,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-27,27.4,23.1,94.4,229.7,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-28,29.7,22.3,93.5,319.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-29,31.1,22.2,87.9,395.0,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-30,28.9,22.7,91.9,310.2,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-31,28.9,22.0,94.3,280.6,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-01-06,30.1,21.8,88.7,467.2,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-02-06,29.8,23.0,87.0,402.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-03-06,30.8,21.9,93.0,260.7,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-04-06,31.3,21.0,85.7,557.4,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-06,32.3,22.7,83.7,551.5,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-06,29.4,22.8,90.4,330.4,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-07-06,29.9,22.2,93.7,245.7,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-08-06,30.8,21.9,88.2,532.7,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-09-06,30.6,22.4,89.1,421.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-10-06,27.1,21.0,95.1,254.0,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-11-06,29.6,22.3,89.0,543.5,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-12-06,27.1,22.0,94.0,236.3,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-13,26.7,22.1,95.8,235.0,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-14,25.0,21.2,95.3,207.4,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-15,26.7,21.8,94.1,290.2,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-16,29.6,21.6,89.5,424.1,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-17,30.9,22.4,92.9,453.8,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-18,25.9,21.8,96.2,228.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-19,28.1,21.7,94.6,305.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-20,29.7,21.6,97.4,222.8,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-21,25.4,22.1,97.0,261.3,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-22,28.8,21.7,94.7,338.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-23,28.2,22.3,94.9,372.5,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-24,26.2,21.7,97.3,205.5,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-25,29.6,21.7,94.5,469.0,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-26,27.3,21.7,94.0,358.4,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-27,29.7,21.7,91.4,395.4,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-28,29.8,22.8,89.7,473.0,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-29,31.9,23.1,90.3,485.1,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-30,26.6,22.9,95.6,235.5,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-01-07,25.9,22.3,96.0,205.3,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-02-07,28.6,22.4,94.3,381.7,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-03-07,28.6,20.7,96.0,370.2,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-04-07,26.3,21.4,97.7,247.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-05-07,28.6,21.7,93.8,369.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-06-07,27.4,21.7,97.9,271.2,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-07-07,27.1,21.3,99.0,218.6,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-08-07,29.8,20.5,93.2,505.7,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-09-07,30.8,21.6,92.9,550.8,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-10-07,29.8,21.5,92.0,392.3,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-11-07,29.3,21.4,96.5,325.9,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-12-07,28.8,20.1,95.0,349.7,-73.46865,4.26775,NO
16-FED_CUMARAL_BARCELONA,2016-07-13,28.2,21.0,96.0,255.9,-73.46865,4.26775,NO
