Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACION	NOMBRE_ESTACION
31/03/2012	0.00	30.11	22.94	89.38	445.15	marzo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
01/04/2012	0.20	30.06	22.94	92.58	239.55	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
02/04/2012	0.00	26.89	22.94	97.35	193.78	abril	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
03/04/2012	0.00	27.17	21.94	96.78	225.48	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
04/04/2012	0.00	27.94	22.67	94.67	309.55	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
05/04/2012	0.00	29.50	23.06	92.30	366.16	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
06/04/2012	0.00	28.44	22.83	93.92	232.95	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
07/04/2012	0.00	28.44	23.11	94.71	240.07	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
08/04/2012	0.00	30.83	22.50	91.42	500.69	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
09/04/2012	0.00	27.28	23.50	95.45	176.92	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
10/04/2012	0.20	28.28	22.83	94.71	273.52	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
11/04/2012	8.80	30.50	23.67	94.96	376.45	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
12/04/2012	0.00	30.78	23.17	92.08	429.59	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
13/04/2012	0.00	31.22	22.83	88.08	532.86	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
14/04/2012	4.00	27.89	22.83	95.58	167.24	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
15/04/2012	0.20	32.94	22.17	83.92	604.14	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
16/04/2012	0.00	33.06	22.56	87.74	406.01	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
17/04/2012	12.40	30.67	21.61	88.12	448.93	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
18/04/2012	0.80	31.72	22.11	89.21	496.15	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
19/04/2012	0.80	29.67	23.00	95.05	249.47	abril	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
20/04/2012	17.80	30.67	23.11	89.21	424.87	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
21/04/2012	27.60	30.89	22.72	93.58	404.13	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
