Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	A?	Modif	X	Y	ESTACION	NOMBRE_ESTACION
18/05/2017	0.00	32.00	24.61	69.33	566.12	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/05/2017	0.00	31.72	24.22	69.75	559.34	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/05/2017	2.40	30.50	23.78	72.83	377.30	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/05/2017	0.00	32.22	23.56	67.42	433.62	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/05/2017	26.60	26.50	21.94	57.67	221.25	mayo	2017	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/05/2017	0.40	30.28	22.61	60.42	446.27	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/05/2017	34.60	27.83	21.94	46.75	275.98	mayo	2017	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/05/2017	0.20	31.39	21.06	58.12	488.30	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/05/2017	0.00	32.00	23.39	66.08	587.11	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/05/2017	5.40	30.22	23.33	61.21	250.22	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/05/2017	3.80	31.28	23.67	55.83	399.40	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/05/2017	3.60	32.56	22.89	57.12	573.62	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/05/2017	0.20	30.06	23.56	60.92	503.02	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
31/05/2017	1.60	30.33	22.33	66.71	506.38	mayo	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/06/2017	5.20	28.78	23.28	64.21	217.55	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/06/2017	0.00	31.39	22.89	65.00	568.62	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/06/2017	0.00	30.06	22.33	66.71	333.96	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/06/2017	0.00	30.56	23.50	63.42	355.73	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/06/2017	0.00	32.33	23.67	65.08	438.78	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/06/2017	0.20	32.28	23.39	65.00	442.57	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/06/2017	28.40	26.83	21.94	51.17	174.90	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/06/2017	2.20	25.94	23.17	56.21	152.20	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/06/2017	1.20	30.56	22.94	63.08	467.17	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/06/2017	1.60	31.28	22.56	64.83	504.05	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/06/2017	0.00	28.33	23.83	65.25	414.01	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/06/2017	0.00	30.39	22.50	65.17	439.21	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/06/2017	11.80	26.50	22.39	57.25	197.25	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/06/2017	0.20	31.72	22.28	62.17	489.09	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/06/2017	51.40	31.48	22.33	51.04	505.33	junio	2017	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/06/2017	0.20	31.22	21.67	60.62	388.05	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/06/2017	35.60	25.89	21.94	57.79	202.67	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/06/2017	0.40	29.56	22.83	62.12	329.75	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/06/2017	5.20	30.11	22.28	59.79	460.63	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/06/2017	1.60	28.89	22.44	57.00	246.17	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/06/2017	0.20	30.61	21.94	62.62	441.19	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/06/2017	0.00	30.67	22.44	70.33	488.30	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/06/2017	4.00	30.50	22.56	69.42	476.62	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/06/2017	6.40	26.22	22.11	62.33	198.46	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/06/2017	0.20	30.44	22.06	63.50	430.19	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/06/2017	47.00	28.56	22.22	62.50	169.65	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/06/2017	0.20	29.78	22.17	64.04	386.50	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/06/2017	0.00	31.28	22.11	69.50	570.00	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/06/2017	0.20	29.72	24.00	71.46	355.82	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/06/2017	0.40	30.56	23.28	66.54	352.72	junio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/07/2017	28.80	28.22	22.28	60.54	278.84	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/07/2017	2.60	28.89	22.22	63.96	353.32	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/07/2017	0.20	30.56	22.72	72.12	472.83	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/07/2017	0.00	31.11	22.61	71.79	423.30	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/07/2017	3.80	29.33	22.39	72.00	331.05	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/07/2017	26.60	29.72	22.06	66.42	405.86	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/07/2017	0.00	30.11	23.28	71.92	425.80	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/07/2017	3.80	27.28	23.17	68.17	296.30	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/07/2017	0.20	31.28	23.17	69.46	422.02	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/07/2017	0.00	30.11	22.83	69.38	409.64	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/07/2017	43.00	26.39	21.06	68.58	265.18	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/07/2017	1.60	31.30	22.06	68.46	176.20	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/07/2017	0.00	29.89	21.61	69.54	408.85	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/07/2017	0.00	30.28	22.33	73.50	328.80	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/07/2017	0.00	31.28	23.28	73.29	438.01	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/07/2017	15.60	30.22	22.78	68.08	356.42	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/07/2017	10.60	28.44	22.22	64.00	290.38	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/07/2017	31.80	29.44	21.17	65.67	239.90	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/07/2017	2.20	29.33	21.28	69.21	439.56	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/07/2017	0.00	28.54	20.17	74.62	206.96	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/07/2017	0.00	29.17	21.61	72.96	476.46	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/07/2017	0.00	28.78	22.50	76.92	322.28	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/07/2017	0.20	30.33	22.22	72.25	491.50	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/07/2017	0.80	30.56	23.06	74.54	358.83	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/07/2017	19.80	26.83	21.78	68.79	222.01	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/07/2017	0.00	28.72	22.39	70.96	334.66	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/07/2017	0.00	27.67	22.50	76.12	244.03	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/07/2017	0.00	27.94	22.22	75.38	270.69	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/07/2017	0.00	26.83	22.22	73.71	274.71	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/07/2017	0.00	28.78	22.28	72.42	276.70	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
31/07/2017	0.20	30.17	22.28	77.25	238.52	julio	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/08/2017	0.00	30.50	22.56	76.21	464.08	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/08/2017	0.00	32.94	21.72	73.62	558.06	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/08/2017	4.80	27.17	23.33	70.46	214.37	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/08/2017	21.60	30.33	21.72	69.46	435.43	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/08/2017	0.00	28.33	23.28	72.54	274.47	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/08/2017	0.00	31.33	21.67	72.00	503.70	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/08/2017	0.00	31.39	24.33	74.58	454.52	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/08/2017	0.40	30.83	22.89	73.58	403.01	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/08/2017	1.40	31.89	23.33	71.21	405.76	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/08/2017	1.20	31.33	22.39	73.75	362.34	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/08/2017	0.00	31.39	22.61	70.38	504.32	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/08/2017	0.40	28.83	22.72	76.96	340.94	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/08/2017	0.00	33.50	22.83	72.17	431.55	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/08/2017	0.00	32.50	21.94	74.46	585.05	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/08/2017	27.80	30.11	23.56	74.75	261.14	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/08/2017	20.40	30.83	22.33	69.42	394.94	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/08/2017	0.20	32.06	22.72	72.21	609.73	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/08/2017	0.00	33.22	23.50	73.88	560.72	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/08/2017	0.00	29.72	22.83	76.79	357.69	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/08/2017	0.00	30.83	22.78	72.04	428.73	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/08/2017	0.00	31.33	23.17	76.88	510.41	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/08/2017	7.40	29.11	22.28	74.88	251.60	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/08/2017	0.00	32.72	22.56	73.88	564.66	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/08/2017	12.40	26.22	21.56	72.75	207.23	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/08/2017	0.20	31.06	20.83	69.96	426.58	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/08/2017	0.00	31.72	22.56	70.58	567.86	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/08/2017	12.60	30.11	22.56	76.17	409.04	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/08/2017	0.20	31.78	21.94	72.38	430.44	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/08/2017	5.20	28.28	21.83	72.71	263.72	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/08/2017	0.40	30.89	21.39	73.33	536.47	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
31/08/2017	0.00	31.78	21.33	73.54	479.37	agosto	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/09/2017	12.00	32.11	22.72	75.58	463.81	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/09/2017	18.40	30.78	22.00	74.29	375.94	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/09/2017	0.00	32.56	23.33	72.96	415.39	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/09/2017	0.00	33.78	23.28	74.46	606.04	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/09/2017	8.40	33.56	22.06	75.29	571.39	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/09/2017	0.00	32.72	23.33	75.42	544.64	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/09/2017	0.00	33.94	22.33	74.54	577.48	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/09/2017	5.60	26.44	22.11	72.17	208.35	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/09/2017	0.20	31.28	23.22	70.92	401.55	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/09/2017	1.00	32.17	22.39	73.58	412.82	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/09/2017	0.00	32.33	20.89	71.83	565.96	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/09/2017	4.00	32.67	22.94	73.38	365.52	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/09/2017	0.20	32.17	22.83	71.00	444.72	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/09/2017	0.00	29.00	23.39	73.96	387.72	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/09/2017	0.00	33.06	23.22	70.96	431.22	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/09/2017	18.60	29.06	21.17	70.92	251.77	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/09/2017	0.00	31.61	21.33	71.75	530.96	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/09/2017	0.20	31.44	23.22	76.17	498.81	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/09/2017	0.00	32.78	22.83	75.83	568.89	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/09/2017	0.00	32.83	23.11	76.50	568.97	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/09/2017	0.00	31.33	23.61	74.29	288.40	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/09/2017	0.00	33.33	23.17	72.12	396.14	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/09/2017	1.80	28.89	22.44	73.50	285.73	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/09/2017	186.80	27.83	22.56	64.54	207.05	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/09/2017	0.00	31.33	21.83	68.83	501.64	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/09/2017	0.20	31.06	22.89	73.17	544.29	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/09/2017	0.00	32.06	22.61	75.29	485.04	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/09/2017	0.20	32.33	23.00	73.42	574.65	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/09/2017	7.60	31.78	22.17	71.92	453.92	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/09/2017	0.00	31.61	22.78	71.33	497.26	septiembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/10/2017	0.00	32.56	23.39	74.58	625.37	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/10/2017	3.60	32.06	22.67	73.58	518.33	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/10/2017	13.40	31.33	22.28	75.00	470.68	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/10/2017	5.40	29.78	21.72	74.62	267.00	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/10/2017	31.40	32.67	21.11	72.92	552.90	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/10/2017	36.40	31.61	20.61	73.83	432.09	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/10/2017	0.40	30.67	20.83	68.29	420.20	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/10/2017	0.20	31.61	22.67	74.08	519.69	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/10/2017	0.00	33.11	21.89	74.46	560.12	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/10/2017	12.60	32.22	22.94	74.79	545.32	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/10/2017	14.40	31.78	21.89	72.42	423.05	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/10/2017	0.00	33.11	22.39	73.38	581.95	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/10/2017	2.80	31.67	23.72	72.00	337.49	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/10/2017	0.20	30.72	22.89	69.46	425.71	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/10/2017	24.40	30.89	24.06	70.00	368.80	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/10/2017	0.00	32.44	23.33	68.88	563.63	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/10/2017	0.00	32.83	23.39	73.25	548.15	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/10/2017	0.00	32.94	23.22	72.79	509.37	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/10/2017	0.00	32.83	23.33	74.29	538.97	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/10/2017	0.80	31.50	23.67	75.79	525.37	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/10/2017	9.20	30.89	23.06	70.21	471.30	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/10/2017	0.60	30.61	23.39	69.71	277.73	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/10/2017	0.00	29.33	22.44	74.12	440.43	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/10/2017	0.00	31.50	22.39	74.83	434.15	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/10/2017	0.00	30.44	22.78	75.46	380.23	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/10/2017	0.00	31.61	22.39	75.29	426.06	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/10/2017	0.00	31.94	22.33	73.42	557.02	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/10/2017	0.00	31.94	23.17	74.71	356.85	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/10/2017	0.00	31.17	23.28	74.46	321.42	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/10/2017	0.00	30.56	23.33	75.54	355.47	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
31/10/2017	0.00	31.94	23.56	74.62	530.71	octubre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/11/2017	6.00	31.44	22.06	73.83	405.51	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/11/2017	1.40	31.33	21.72	72.54	410.92	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/11/2017	0.20	31.89	22.83	71.62	566.12	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/11/2017	72.20	25.94	21.56	64.62	171.88	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/11/2017	0.20	30.28	22.39	61.42	351.34	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/11/2017	0.60	29.28	22.17	68.92	250.49	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/11/2017	0.00	31.28	20.56	69.25	576.55	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/11/2017	0.00	32.06	22.67	75.00	559.50	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/11/2017	0.00	32.00	22.83	75.54	502.34	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/11/2017	0.00	31.94	24.00	77.79	526.40	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/11/2017	0.00	31.78	23.28	75.62	479.29	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/11/2017	0.00	32.17	22.06	72.46	535.09	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/11/2017	0.00	31.94	23.44	75.58	530.20	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/11/2017	15.20	30.00	22.72	68.50	227.52	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/11/2017	0.20	31.83	22.44	66.71	500.79	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/11/2017	0.00	30.44	23.56	73.42	376.54	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/11/2017	0.00	32.50	23.89	71.79	478.69	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/11/2017	2.00	31.28	22.72	76.88	396.14	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/11/2017	0.00	32.39	23.17	74.08	511.11	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/11/2017	0.00	32.22	22.17	76.21	497.10	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/11/2017	0.00	32.50	21.39	74.50	557.71	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/11/2017	0.00	32.61	21.72	75.25	531.15	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/11/2017	0.00	32.78	21.83	75.58	522.35	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/11/2017	0.00	32.56	21.67	77.33	510.84	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/11/2017	32.20	31.67	22.28	73.50	481.27	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/11/2017	0.00	31.28	22.28	74.54	420.39	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/11/2017	0.00	31.61	22.78	73.83	498.73	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/11/2017	0.00	32.11	22.78	75.46	468.80	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/11/2017	0.00	32.11	20.56	75.42	558.57	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/11/2017	0.00	32.39	21.33	74.33	539.81	noviembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/12/2017	0.00	32.39	21.89	76.67	549.02	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/12/2017	0.00	32.72	22.72	76.04	526.59	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/12/2017	0.00	32.72	23.33	76.12	530.36	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/12/2017	0.00	30.67	22.89	79.54	347.89	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/12/2017	0.00	32.11	21.50	75.79	526.92	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/12/2017	0.00	32.22	20.78	75.88	509.73	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/12/2017	0.00	31.50	23.06	77.83	375.34	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/12/2017	0.00	31.72	21.50	75.00	525.04	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/12/2017	0.00	31.78	20.61	75.67	530.36	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/12/2017	0.00	32.17	20.50	75.33	537.75	diciembre	2017	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
