Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACIO	NOMBRE_ESTACION
21/06/2017	0.0	30.2	21.8	89.6	292.1	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/06/2017	0.4	30.9	21.6	86.6	427.8	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/06/2017	0.0	31.2	22.2	87.2	458.0	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/06/2017	0.0	29.2	22.1	92.0	286.1	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/06/2017	0.0	31.3	22.4	87.8	452.6	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/06/2017	0.0	25.9	21.7	93.7	223.3	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/06/2017	0.0	29.4	22.3	89.9	376.4	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/06/2017	0.0	30.3	21.3	86.5	509.3	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/06/2017	0.0	27.6	22.7	92.4	262.5	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/06/2017	0.0	30.7	21.6	90.1	368.1	junio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/07/2017	0.0	30.1	21.8	91.7	370.3	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/07/2017	0.0	28.2	21.8	91.2	284.8	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/07/2017	0.0	28.7	22.1	91.2	292.3	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/07/2017	0.0	31.7	21.6	87.5	452.9	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/07/2017	0.0	30.4	21.1	88.4	307.3	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/07/2017	0.0	30.0	22.6	89.3	467.3	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/07/2017	0.0	31.7	22.0	88.1	384.7	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/07/2017	0.0	28.9	22.6	90.2	346.5	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/07/2017	0.0	31.6	21.7	88.0	349.7	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/07/2017	1.0	30.2	21.9	90.7	315.4	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/07/2017	0.6	27.5	20.6	91.8	214.0	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/07/2017	0.2	25.3	21.1	93.1	250.2	julio	2017	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/07/2017	0.2	30.9	21.1	87.3	372.4	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/07/2017	1.4	32.2	22.3	85.4	443.0	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/07/2017	0.0	31.9	22.6	86.5	429.8	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/07/2017	0.0	31.5	21.2	89.0	530.3	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/07/2017	1.2	29.1	22.4	90.7	294.2	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/07/2017	14.2	27.8	20.8	93.9	269.3	julio	2017	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/07/2017	0.4	29.7	20.5	88.6	331.4	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/07/2017	0.0	25.3	19.9	91.0	228.2	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/07/2017	0.0	29.3	21.2	86.5	358.5	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/07/2017	0.2	31.1	22.3	87.2	418.2	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/07/2017	0.0	30.7	22.2	87.6	435.8	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/07/2017	0.2	31.2	22.3	86.1	368.1	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/07/2017	2.6	27.8	21.5	90.6	272.8	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/07/2017	1.8	26.4	21.5	92.1	227.4	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/07/2017	1.2	28.6	21.7	89.8	260.2	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/07/2017	0.4	28.1	22.1	90.7	242.6	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/07/2017	8.4	26.3	21.9	91.9	193.0	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/07/2017	0.4	29.8	21.5	88.9	272.3	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
31/07/2017	0.0	32.2	21.3	83.3	336.7	julio	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/08/2017	0.0	30.9	22.3	86.5	431.5	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/08/2017	0.0	33.0	21.2	82.4	564.0	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/08/2017	0.0	32.9	22.9	83.5	468.0	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/08/2017	5.8	28.6	22.6	90.7	241.4	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/08/2017	0.6	27.9	22.6	89.4	204.1	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/08/2017	0.0	31.9	20.3	84.8	435.6	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/08/2017	0.4	32.8	23.1	85.3	423.1	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/08/2017	46.0	32.2	21.9	85.5	484.0	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/08/2017	2.0	32.1	21.8	85.8	499.2	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/08/2017	10.8	30.4	21.4	89.5	330.5	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/08/2017	0.0	31.1	21.4	86.4	430.3	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/08/2017	5.8	30.1	21.3	87.5	418.5	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/08/2017	0.0	31.9	22.9	83.4	552.0	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/08/2017	0.0	32.5	21.4	82.0	549.0	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/08/2017	10.2	31.6	22.0	85.3	371.5	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/08/2017	0.4	31.0	21.7	88.3	396.6	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/08/2017	0.0	32.6	21.6	84.9	526.4	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/08/2017	21.8	32.9	22.4	84.0	533.5	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/08/2017	11.4	27.7	22.4	90.5	188.4	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/08/2017	0.0	30.1	22.2	87.5	378.5	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/08/2017	0.0	32.3	23.2	86.1	448.5	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/08/2017	0.0	31.4	22.7	83.8	405.9	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/08/2017	0.0	33.0	21.2	80.5	535.4	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/08/2017	0.0	30.8	22.4	86.2	346.3	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/08/2017	0.0	31.3	22.2	82.8	393.4	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/08/2017	0.0	32.8	21.9	81.0	534.5	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/08/2017	0.8	33.6	21.8	83.3	408.6	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/08/2017	3.2	32.0	22.8	82.9	502.7	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/08/2017	10.8	29.3	21.3	86.3	271.3	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/08/2017	0.6	32.1	21.1	80.9	440.1	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
31/08/2017	0.0	33.4	22.2	78.3	524.8	agosto	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/09/2017	1.0	33.9	21.3	78.1	496.1	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/09/2017	54.0	30.1	21.9	83.6	248.1	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/09/2017	0.0	33.4	21.7	75.8	412.3	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/09/2017	0.0	35.4	22.1	73.1	517.9	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/09/2017	32.6	32.7	20.8	78.1	462.1	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/09/2017	0.0	34.1	21.8	74.6	526.6	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/09/2017	0.0	34.9	21.2	73.1	520.2	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/09/2017	5.0	28.9	22.7	80.0	237.8	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/09/2017	0.0	32.6	23.2	77.0	377.1	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/09/2017	0.0	35.1	22.1	73.2	521.1	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/09/2017	0.0	34.1	21.3	73.5	491.4	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/09/2017	0.0	32.1	22.3	76.7	345.7	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/09/2017	0.0	33.2	23.3	73.1	368.5	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/09/2017	0.0	33.4	22.1	75.3	369.7	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/09/2017	29.4	27.7	22.8	73.7	235.2	septiembre	2017	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/09/2017	0.6	32.9	21.2	72.4	388.9	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/09/2017	0.0	32.7	21.3	69.5	440.8	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/09/2017	45.6	32.5	21.4	70.3	465.6	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/09/2017	0.0	34.4	20.8	68.1	518.7	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/09/2017	0.0	34.6	23.1	68.0	502.2	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/09/2017	0.0	32.8	22.4	70.4	403.1	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/09/2017	0.0	33.9	23.2	70.2	455.6	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/09/2017	1.6	31.6	22.3	68.2	289.9	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/09/2017	5.6	30.3	21.9	63.9	201.5	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/09/2017	0.0	32.4	20.6	63.8	508.7	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/09/2017	33.6	30.3	21.3	62.7	334.3	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/09/2017	0.0	33.6	22.7	63.5	564.7	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/09/2017	2.4	35.3	22.7	63.0	505.4	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/09/2017	26.0	31.7	21.2	63.2	359.2	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/09/2017	0.8	32.3	22.8	60.9	459.7	septiembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/10/2017	16.6	32.2	22.4	63.4	448.6	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/10/2017	0.0	33.1	23.3	67.0	550.9	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/10/2017	0.0	33.9	22.7	64.7	563.7	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/10/2017	20.6	27.7	21.9	63.8	169.1	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/10/2017	0.2	30.9	21.7	63.1	309.7	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/10/2017	5.4	31.4	20.2	58.4	355.4	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/10/2017	0.0	30.4	20.9	58.5	274.1	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/10/2017	0.0	32.1	21.8	58.7	494.5	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/10/2017	0.0	32.7	22.4	58.3	516.3	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/10/2017	6.8	32.8	22.1	58.8	383.0	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/10/2017	28.0	31.4	21.1	56.7	327.7	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/10/2017	0.0	33.3	20.8	58.3	530.0	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/10/2017	16.2	30.6	21.4	52.7	350.0	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/10/2017	18.6	32.2	21.8	49.0	484.0	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/10/2017	2.2	30.7	23.7	49.0	347.9	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/10/2017	2.4	31.3	23.3	48.0	352.3	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/10/2017	3.4	33.8	22.7	49.2	546.0	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/10/2017	29.6	33.1	22.2	54.0	545.0	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/10/2017	0.0	33.3	22.7	49.7	450.2	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/10/2017	14.6	30.1	23.0	89.8	261.9	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/10/2017	3.0	31.7	23.0	45.4	325.9	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/10/2017	0.0	30.9	23.2	46.2	239.2	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/10/2017	0.0	31.7	22.3	46.3	516.9	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/10/2017	0.0	31.7	22.4	54.2	393.8	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/10/2017	0.0	30.3	22.8	55.3	325.8	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/10/2017	0.0	32.3	22.4	58.7	472.7	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/10/2017	0.0	33.4	22.7	51.2	566.4	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/10/2017	9.2	32.8	22.3	54.7	517.5	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/10/2017	3.2	28.8	22.1	47.3	259.6	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/10/2017	11.2	30.9	22.0	55.5	432.5	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
31/10/2017	0.6	32.0	22.2	56.0	558.4	octubre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/11/2017	0.0	32.2	22.1	52.1	566.0	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/11/2017	1.0	32.5	22.6	56.2	581.2	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/11/2017	2.8	32.5	21.3	55.4	587.2	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/11/2017	0.0	26.7	21.3	95.2	199.1	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/11/2017	0.0	29.8	22.6	45.0	316.5	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/11/2017	0.2	30.7	23.3	44.8	452.2	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/11/2017	0.2	31.9	21.4	57.7	580.9	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/11/2017	0.0	33.8	22.9	54.8	556.2	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/11/2017	0.0	32.8	22.5	56.7	591.8	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/11/2017	0.0	33.0	23.8	50.8	544.7	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/11/2017	0.0	32.4	23.4	46.0	379.6	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/11/2017	0.0	31.7	22.7	51.0	554.1	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/11/2017	0.0	32.1	23.3	53.0	538.8	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/11/2017	0.0	30.2	23.1	89.0	296.0	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/11/2017	0.0	32.3	22.4	44.6	444.4	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/11/2017	0.0	30.0	22.5	58.0	329.9	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/11/2017	0.0	31.1	23.6	86.6	397.3	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/11/2017	2.4	32.0	23.3	43.4	479.7	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/11/2017	0.2	31.3	23.5	41.5	394.2	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/11/2017	0.0	31.3	22.0	46.7	442.7	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/11/2017	0.0	32.3	21.6	50.6	628.9	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/11/2017	0.0	32.2	22.1	52.9	610.2	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/11/2017	0.2	32.8	22.8	54.7	546.3	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/11/2017	0.0	32.1	21.6	43.8	590.3	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/11/2017	0.0	31.2	22.0	42.1	577.9	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/11/2017	0.0	31.2	23.7	43.4	438.4	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/11/2017	0.0	30.7	23.2	44.6	348.6	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/11/2017	0.0	31.7	22.2	57.0	462.7	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/11/2017	0.0	31.8	21.1	53.4	619.5	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/11/2017	0.0	32.1	22.3	47.8	617.2	noviembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/12/2017	0.0	31.9	22.3	51.8	569.5	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/12/2017	0.0	32.5	22.8	46.3	548.6	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/12/2017	0.0	31.2	23.1	41.9	302.8	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/12/2017	0.0	30.5	22.7	44.0	334.9	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/12/2017	0.0	31.8	21.2	41.9	568.6	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/12/2017	0.0	31.8	21.4	58.4	579.5	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/12/2017	0.0	31.2	23.8	44.3	392.6	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/12/2017	0.0	31.3	23.3	58.3	486.1	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/12/2017	0.0	32.0	22.9	55.4	575.2	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/12/2017	0.0	32.2	21.4	51.7	568.1	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/12/2017	0.0	31.9	22.1	53.4	518.5	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/12/2017	0.0	29.9	23.3	88.6	255.9	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/12/2017	0.0	31.2	21.2	40.8	328.4	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/12/2017	0.0	32.3	22.3	56.3	619.1	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/12/2017	0.0	28.0	20.6	88.4	192.2	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/12/2017	0.0	31.3	20.7	57.4	481.6	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/12/2017	0.0	31.6	20.1	53.2	604.1	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/12/2017	0.0	32.1	19.3	54.7	633.3	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/12/2017	0.0	31.9	22.2	52.2	566.1	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/12/2017	0.0	30.9	21.2	57.9	528.1	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/12/2017	1.0	31.6	22.0	49.3	344.3	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/12/2017	0.0	32.9	23.8	50.0	537.7	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/12/2017	0.0	32.5	22.2	55.7	626.2	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/12/2017	0.0	32.4	23.8	56.4	583.2	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/12/2017	0.0	31.6	23.0	58.8	439.0	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/12/2017	0.0	32.3	22.3	57.5	497.3	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/12/2017	0.0	33.1	22.1	51.4	525.0	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/12/2017	25.0	32.4	21.8	55.0	475.6	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/12/2017	2.0	33.0	21.7	54.4	454.7	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/12/2017	2.0	32.2	21.4	50.2	505.9	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
31/12/2017	1.2	33.3	22.3	52.3	624.5	diciembre	2017	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/01/2018	15.0	28.4	22.1	92.0	175.3	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/01/2018	16.2	26.4	21.3	94.3	190.9	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/01/2018	0.0	32.7	19.8	54.4	555.5	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/01/2018	0.0	33.3	21.8	54.0	586.9	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/01/2018	0.0	33.2	21.7	53.2	533.6	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/01/2018	0.1	32.4	23.1	52.9	409.8	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/01/2018	0.0	32.7	20.8	56.3	399.7	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/01/2018	0.0	33.6	23.4	52.1	492.1	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/01/2018	0.0	32.4	23.2	56.0	552.8	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/01/2018	0.1	32.3	23.3	49.2	354.4	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/01/2018	2.8	32.7	23.1	52.1	495.3	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/01/2018	0.0	29.3	21.6	91.8	237.2	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/01/2018	0.0	32.0	21.4	54.0	504.3	enero	2018	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
